Id,Label,timeset,category,startyearcorfixvalue,endyearcor,Size,Color
Q16947657,lithograaf,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q998550,boekhandelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,24.042553,"#00c7ff"
Q2516866,uitgever,"<[1710.0, 1710.0]>",Beroep,1710,1710,32.978722,"#00c7ff"
Q40881196,drukker-boekverkoper,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q109663038,C.L van Langenhuysen,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q727,Amsterdam,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,17.659575,"#00feff"
Q80687,secretaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,17.659575,"#00c7ff"
Q285759,verzekeringsmakelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1296,Gent,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,45.744678,"#005432"
Q3099657,Marke,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q79848,Southampton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q3057456,Roehampton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q925424,Christchurch,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q587996,Cowes,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q146690,Brixton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q385060,Camberwell,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q114232670,Bisschoppelijk College Veurne,"<[1710.0, 19500.0]>",Werkgever,1710,19500,18.936169,"#ff83ff"
Q122898958,"Congregatie van de Zusters van Maria, Izegem","<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q52224323,"Congregatie van de Zusters van de Heilige Familie, Ieper","<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q52380328,"Congregatie van de Zusters van Liefde, Heule","<[1710.0, 19500.0]>",Werkgever,1710,19500,16.382978,"#ff83ff"
Q506707,Veurne,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,26.595745,"#00feff"
Q3110823,Heule,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,30.425531,"#00feff"
Q1924402,Lissewege,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q954682,Booitshoeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q6673651,letterkundige,"<[1710.0, 1710.0]>",Beroep,1710,1710,22.765957,"#00c7ff"
Q822748,Ingelmunster,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,16.382978,"#00feff"
Q1958649,schoolopziener,"<[1710.0, 1710.0]>",Beroep,1710,1710,24.042553,"#00c7ff"
Q105186,apotheker,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q1356,West-Bengalen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q189010,notaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,15.106382,"#00c7ff"
Q735797,Wingene,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q3243461,verzamelaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1104153,kanunnik,"<[1710.0, 1710.0]>",Beroep,1710,1710,25.319149,"#00c7ff"
Q1044528,vicaris-generaal,"<[1710.0, 1710.0]>",Beroep,1710,1710,17.659575,"#00c7ff"
Q725440,prelaat,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2556717,Westvleteren,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q482980,auteur,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1776501,overste,"<[1710.0, 1710.0]>",Beroep,1710,1710,44.468086,"#00c7ff"
Q147618,begijn of bogaard,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q339395,Wielsbeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q780561,Moorsele,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,16.382978,"#00feff"
Q1012352,Ingooigem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q244513,Zwevegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q960518,Deer Lodge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1223,Washington,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2681034,Emelgem,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q23835475,assistent,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q18125,Manchester,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q5273898,Southwark,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1626288,Long Eaton,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q875554,Bisdom Salford,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q873205,Bisdom Nottingham,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q45684,geestelijk leidsman,"<[1710.0, 1710.0]>",Beroep,1710,1710,25.319149,"#00c7ff"
Q120729028,"Congregatie van de Religieuzen van Sint-Andreas van Ramegnies-Chin, Assebroek","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q590398,bisdom Brugge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q739996,Assebroek,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q1993192,financieel beheerder,"<[1710.0, 1710.0]>",Beroep,1710,1710,15.106382,"#00c7ff"
Q2174414,Wijtschate,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2261514,Ettelgem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2414284,Pollinkhove,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2220639,Roesbrugge-Haringe,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q742892,Oostkamp,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q726498,Langemark,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q120835988,Gesticht Sint-Dominicus,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118388831,Bisschoppelijk college Sint-Joseph,"<[1710.0, 19500.0]>",Werkgever,1710,19500,15.106382,"#ff83ff"
Q113988659,Sint-Aloysiuscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,15.106382,"#ff83ff"
Q120835965,Congregatie van de Zusters Dominicanessen van de Heilige Catharina van Siena,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q220145,Moeskroen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,17.659575,"#00feff"
Q2491546,Otegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q463937,Saint Thomas,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q37792,Sint-Truiden,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,15.106382,"#005432"
Q113988734,Sint-Aloysiuscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,17.659575,"#ff83ff"
Q2396419,Proven,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2731701,Kooigem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2676933,Sint-Andries,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q430812,Sint-Michiels,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,13.829787,"#005432"
Q120706320,Sint-Aloysiusinstituut,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2237527,Berthoutinstituut Klein Seminarie,"<[1710.0, 19500.0]>",Werkgever,1710,19500,13.829787,"#ff83ff"
Q162022,Mechelen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,18.936169,"#00feff"
Q464454,Geel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q239,Brussel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,32.978722,"#00feff"
Q12892,Antwerpen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,29.148935,"#00feff"
Q2181673,Koolskamp,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2863278,Jonkershove,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q974144,leerkracht,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q3181971,Sint-Joris,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q628733,Moorslede,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q478797,Harelbeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,18.936169,"#00feff"
Q121594,professor,"<[1710.0, 1710.0]>",Beroep,1710,1710,24.042553,"#00c7ff"
Q118732656,deservitor,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q1231906,diocesaan administrator,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2526091,Eindhout,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q12886,Anderlecht,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q711,Mongolië,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1260195,Drongen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q696982,Ruiselede,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q674954,De Panne,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2314278,Oostduinkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q301745,Adinkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q49345973,Berck-Plage,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q255575,Passendale,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q835128,Oudenburg,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1297,Chicago,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q2141193,opvoeder,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q2006337,Eernegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1827485,Leffinge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2789957,Bekegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q118395622,studiemeester,"<[1710.0, 1710.0]>",Beroep,1710,1710,17.659575,"#00c7ff"
Q696942,Houthulst,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q639669,muzikant,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q118369361,Bisschoppelijk Sint-Bernarduscollege Nieuwpoort,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q2352516,Rollegem-Kapelle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q623310,Nieuwpoort,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,17.659575,"#00feff"
Q3977338,Dienaressen van de Heilige Geest van de Altijddurende Aanbidding,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q705013,Bavikhove,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q44762,Entre Ríos,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q44213,Paraná,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3445977,Veldegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2555902,Oostvleteren,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q639974,Ardooie,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q14915627,musicoloog,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q756215,proost,"<[1710.0, 1710.0]>",Beroep,1710,1710,16.382978,"#00c7ff"
Q13122,Dendermonde,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2741141,Aspelare,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q499532,Geraardsbergen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q3196450,Kieldrecht,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2113250,vicerector,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q2124530,Justus Lipsiuscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118456609,École normale ecclésiastique des humanités,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q120693890,"Congregatie van de Zusters van Liefde, Leuven","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q644789,Katholieke Universiteit te Leuven,"<[1710.0, 19500.0]>",Werkgever,1710,19500,20.212765,"#ff83ff"
Q2326156,Merkem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1833538,Ten Brielen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q650376,Oekene,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1849663,Heestert,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2017210,Zande,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1024880,Kemmel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1023248,Oedelem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q2751461,Aartrijke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q13744144,Klein Seminarie,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q724638,Hoogstraten,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q272243,Sint-Joost-ten-Node,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q589298,hoofdredacteur,"<[1710.0, 1710.0]>",Beroep,1710,1710,21.489361,"#00c7ff"
Q129286,Brits-Indië,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q918153,Brits-Ceylon,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q120694290,"Ierse dames, Ieper","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q33117,Zusters van Sint-Jozef,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q25681792,Sint-Juliaans,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2314032,Sint-Eloois-Winkel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2524088,Stasegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1807289,Sint-Leocollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q1704244,Rumbeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2610272,Spiere,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q352388,grondvoertuigbestuurder,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2223904,Mont-à-Leux,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q120462060,Sint-Annagesticht,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q1947380,Ranchi,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q45031341,Congregatie van de Broeders van Sint-Franciscus Xaverius,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q576579,Wilskerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q12012813,Ekkergem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2786493,Middelburg,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q840968,Lovendegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q842943,Baardegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q326653,boekhouder,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q125930306,"Utile Dulci, Sint-Truiden","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q1998586,Loksbergen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q120653276,Congregatie van de Zwartzusters van Bethel osa (Brugge),"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2692740,Dottenijs,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2351222,Ploegsteert,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q918824,militair geestelijk verzorger,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2304374,Sint-Jan Berchmanscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q792369,Defensie van België,"<[1710.0, 19500.0]>",Werkgever,1710,19500,13.829787,"#ff83ff"
Q2174334,Petite-Chapelle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q177133,Avelgem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q2469560,Sint-Catharinacollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q50973665,Congregatie van de Zusters van de H. Vincentius a Paulo (Moerzeke),"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q724573,Moerzeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q823623,Temse,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1849098,Meigem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q597997,Massemen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q187755,Merelbeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q202309,Buggenhout,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q109042,Halden,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q4958876,deken,"<[1710.0, 1710.0]>",Beroep,1710,1710,18.936169,"#00c7ff"
Q120831037,Sint-Norbertusinstituut Antwerpen,"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q59308086,Huisprelaat van Zijne Heiligheid,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q1865404,Nieuwkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q705028,Outrijve,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q742906,Dentergem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q696887,Lendelede,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q3472086,Stene,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2337062,Zillebeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1937157,Klerken,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q211073,Matadi,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q724577,Appels,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q388115,Zele,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q52215729,"Sint-Jozefinstituut, Sint-Niklaas","<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q270644,Beveren,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q13127,Sint-Niklaas,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,18.936169,"#00feff"
Q830337,prior,"<[1710.0, 1710.0]>",Beroep,1710,1710,15.106382,"#00c7ff"
Q462390,docent,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2161674,Zerkegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2625637,Gits,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q742920,Bredene,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q47113423,Sint-Antoniuscollege te Ronse,"<[1710.0, 19500.0]>",Werkgever,1710,19500,15.106382,"#ff83ff"
Q2400293,Oostakker,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q14988,Oostwinkel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q268219,Ronse,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,16.382978,"#00feff"
Q13815099,Maria-Aalter,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2248548,Tongerlo,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2041336,Woumen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q125535800,Congregatie van de Zusters van de H. Vincentius a Paulo (Anzegem),"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2006454,Westkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q614274,Anzegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q25378518,adjunct-directeur,"<[1710.0, 1710.0]>",Beroep,1710,1710,12.553191,"#00c7ff"
Q1362697,Zusters van Onze-Lieve-Vrouw van Namen,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q3151805,Institut Saint-Boniface-Parnasse,"<[1710.0, 19500.0]>",Werkgever,1710,19500,13.829787,"#ff83ff"
Q52224437,"Broeders van de Christelijke Scholen, district Vlaanderen","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q533936,Dion-Valmont,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q208713,Elsene,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,16.382978,"#00feff"
Q134121,Namen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q599127,Overijse,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q191808,non,"<[1710.0, 1710.0]>",Beroep,1710,1710,66.170212,"#00c7ff"
Q2117660,Dranouter,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q83317,Mosoel,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3472219,Sint-Baafs-Vijve,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q76048,Kongo-Vrijstaat,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q6051619,publicist,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q3110836,Wakken,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q1952054,Oostnieuwkerke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1012349,Kerkhove,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3012273,Wulveringem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q120855954,Sint-Juliaansgesticht Brugge,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2199190,Dikkebus,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q120330461,"Congregatie van de Zusters van de Heilige Jozef, Oostende","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2463781,Komen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1056310,subdiaken,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q822783,Meulebeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q328104,Blankenberge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,16.382978,"#00feff"
Q2505670,Sint-Kruis,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q122877933,Congregatie van de Zusters van het Geloof,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2566545,Rekkem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q39631,arts,"<[1710.0, 1710.0]>",Beroep,1710,1710,36.80851,"#00c7ff"
Q12460,Lier,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q119767161,Sint-Jozefsinstituut Torhout,"<[1710.0, 19500.0]>",Werkgever,1710,19500,15.106382,"#ff83ff"
Q201788,historicus,"<[1710.0, 1710.0]>",Beroep,1710,1710,58.510639,"#00c7ff"
Q864380,biograaf,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q687921,Beernem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3102205,Slijpe,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q921682,De Klijte,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q121047069,"Zondagsscholen, Brugge","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
